url,property_id,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,has_garage,kitchen_surface_house,bathrooms,heating_type,terrace_surface_apartment,land_surface_house,sewer_connection,running_water,primary_energy_consumption,co2_house,certification_electrical_installation,preemption_right,flooding_area_type,leased,living_room_surface,attic_house,glazing_type,elevator,entry_phone_apartment,access_disabled,apartement_floor_apartment,number_floors_apartment,toilets,cadastral_income_house,property_subtype,postal_code,locality,property_type,municipality_nl,municipality_fr,arrondissement_nl,arrondissement_fr,province_nl,province_fr,median_income,region,address,province,apt_avg_m2_province,house_avg_m2_province,apt_avg_m2_region,house_avg_m2_region,province_benchmark_m2,region_benchmark_m2,national_benchmark_m2
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbc83686,vbc83686,311000.0,3.0,114.0,4,4.0,-1,1,0,-1,3,-1.0,-1,-1,-1.0,-1.0,-1,24.0,-1.0,-1,-1,100.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,1.0,1.0,-1,4.0,4.0,-1.0,-1.0,apartment,1480,tubize,Apartment,Tubeke,Tubize,Arrondissement Nijvel,Arrondissement de Nivelles,Provincie Waals-Brabant,Province du Brabant wallon,26.724,Wallonia,Rue Ternard 1 1480 Tubize,Provincie Waals-Brabant,3244,2342,2387,1642,3244,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbd36773,vbd36773,363000.0,3.0,129.0,4,4.0,-1,1,0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,30.0,-1.0,-1,-1,100.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,1.0,1.0,-1,4.0,4.0,-1.0,-1.0,apartment,1480,tubize,Apartment,Tubeke,Tubize,Arrondissement Nijvel,Arrondissement de Nivelles,Provincie Waals-Brabant,Province du Brabant wallon,26.724,Wallonia,Rue Ternard 1 1480 Tubize,Provincie Waals-Brabant,3244,2342,2387,1642,3244,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbc83685,vbc83685,367000.0,3.0,129.0,4,4.0,-1,1,0,-1,3,-1.0,-1,-1,-1.0,-1.0,-1,30.0,-1.0,-1,-1,100.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,1.0,1.0,-1,4.0,4.0,-1.0,-1.0,apartment,1480,tubize,Apartment,Tubeke,Tubize,Arrondissement Nijvel,Arrondissement de Nivelles,Provincie Waals-Brabant,Province du Brabant wallon,26.724,Wallonia,Rue Ternard 1 1480 Tubize,Provincie Waals-Brabant,3244,2342,2387,1642,3244,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01911,vbd01911,188500.0,1.0,64.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,6.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.2.2 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01906,vbd01906,181000.0,1.0,62.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,7.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.1.2 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01946,vbd01946,196500.0,1.0,64.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,14.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.1.2 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01921,vbd01921,192600.0,1.0,64.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,6.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,4.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.4.2 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01915,vbd01915,191000.0,1.0,64.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,6.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.3.2 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01935,vbd01935,199600.0,1.0,66.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,9.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.2.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01931,vbd01931,214900.0,1.0,66.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,31.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.1.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01943,vbd01943,203000.0,1.0,66.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,9.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,4.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.4.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01939,vbd01939,201500.0,1.0,66.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,9.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.3.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01907,vbd01907,203500.0,1.0,71.0,4,4.0,0,1,0,-1,-1,-1.0,-1,-1,-1.0,-1.0,3,5.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,-1.0,-1,1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central  B.1.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01952,vbd01952,185600.0,1.0,62.0,4,4.0,0,1,0,-1,-1,-1.0,-1,-1,-1.0,-1.0,3,5.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,-1.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.2.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01947,vbd01947,214500.0,1.0,69.0,4,4.0,0,1,0,-1,-1,-1.0,-1,-1,-1.0,-1.0,3,18.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,-1.0,-1,1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.1.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01956,vbd01956,217000.0,2.0,75.0,4,-1.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,5.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.3.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01960,vbd01960,218500.0,2.0,75.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,5.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,4.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.4.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01955,vbd01955,228600.0,2.0,79.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.3.2 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01917,vbd01917,235200.0,2.0,85.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,5.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.3.4 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01950,vbd01950,226800.0,2.0,80.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,4.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.2.2 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01959,vbd01959,230400.0,2.0,79.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,6.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,4.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.4.2 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01920,vbd01920,239500.0,2.0,82.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,4.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.4.1 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01922,vbd01922,237000.0,2.0,85.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,6.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,4.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.4.3 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01913,vbd01913,233600.0,2.0,85.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,5.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.2.4 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01914,vbd01914,237800.0,2.0,82.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.3.1 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01962,vbd01962,243800.0,2.0,83.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,5.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,5.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.5.1 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01908,vbd01908,232400.0,2.0,85.0,4,-1.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,5.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central  B.1.4 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01949,vbd01949,244600.0,2.0,85.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.2.1 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01923,vbd01923,236800.0,2.0,85.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,5.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,4.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.4.4 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01954,vbd01954,246200.0,2.0,85.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.3.1 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01934,vbd01934,246500.0,2.0,86.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.2.2 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01933,vbd01933,246500.0,2.0,86.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.2.1 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01958,vbd01958,247900.0,2.0,85.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,4.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.4.1 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01936,vbd01936,249400.0,2.0,87.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.2.4 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01919,vbd01919,248300.0,2.0,86.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.3.5 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01932,vbd01932,249500.0,2.0,83.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,26.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.1.4 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01940,vbd01940,251400.0,2.0,87.0,4,-1.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.3.4 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01925,vbd01925,249700.0,2.0,86.0,4,-1.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,4.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.4.5 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01937,vbd01937,249400.0,2.0,93.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central C.3.1 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01904,vbd01904,254900.0,2.0,82.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,-1,38.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central B.1.1 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01953,vbd01953,255400.0,2.0,89.0,4,4.0,0,1,0,-1,-1,-1.0,0,-1,-1.0,-1.0,3,8.0,-1.0,-1,-1,-1.0,-1.0,1,-1,-1,0,-1.0,0.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,-1.0,apartment,6230,pont-a-celles,Apartment,Pont-à-Celles,Pont-à-Celles,Arrondissement Charleroi,Arrondissement de Charleroi,Provincie Henegouwen,Province du Hainaut,28.475,Wallonia,Rue de L'atelier Central D.2.4 6230 Pont-à-Celles,Provincie Henegouwen,1847,1411,2387,1642,1847,2387,3091
